citing_paper_id,cited_paper_id,citing_publication_year,cited_publication_year
1762,4778,2014,2005
4312,2289,2013,2009
4160,656,2012,2002
591,2511,2019,2000
2152,550,2017,2016
446,1991,2020,2011
1589,2806,2023,2007
3746,4827,2014,2001
4205,1207,2023,2001
2652,129,2016,2000
4686,4111,2022,2010
4537,1882,2023,2008
1631,1207,2005,2001
160,3682,2021,2010
2614,1980,2020,2003
2931,1402,2012,2000
3844,2816,2018,2008
1499,3595,2008,2002
1814,355,2020,2019
4180,388,2017,2006
1882,3098,2008,2005
1241,4338,2023,2020
3333,596,2020,2015
1575,4148,2020,2012
4476,41,2011,2006
4618,1359,2018,2008
4169,2227,2015,2013
1241,3793,2023,2008
4413,4372,2014,2003
4883,2263,2014,2001
285,597,2010,2006
497,273,2015,2002
4508,688,2004,2004
2037,1291,2010,2001
449,4216,2014,2010
1060,1480,2018,2007
4392,1494,2016,2006
3019,4247,2018,2002
1071,2145,2018,2015
982,1034,2018,2002
1975,2183,2018,2006
1855,1126,2010,2004
634,4152,2016,2011
3384,4144,2022,2017
309,87,2015,2014
1915,2175,2014,2008
827,4113,2019,2000
1631,1620,2005,2002
309,4372,2015,2003
3721,345,2020,2005
642,458,2021,2006
2445,2978,2011,2009
3034,314,2023,2002
4949,54,2016,2006
2916,1277,2006,2000
2944,2143,2009,2000
3898,2557,2019,2019
3930,3719,2023,2016
778,375,2007,2007
998,4907,2016,2014
187,4037,2023,2007
1096,3806,2019,2001
2996,210,2014,2004
3717,3359,2018,2014
3719,4199,2016,2014
3439,1405,2008,2003
2813,2147,2007,2007
2507,2576,2021,2017
3112,1263,2023,2022
757,2480,2022,2009
1305,2234,2022,2010
571,1585,2021,2004
3264,2689,2013,2010
1416,1369,2021,2010
2740,3399,2011,2000
1251,2796,2018,2007
4807,4693,2022,2016
1305,849,2022,2007
4035,4362,2022,2012
4598,1168,2009,2008
3473,4167,2017,2003
1766,3744,2022,2004
1256,3067,2016,2009
2054,1437,2021,2008
3919,4860,2023,2015
4225,1038,2021,2017
2444,946,2015,2001
997,2456,2019,2008
2358,4048,2018,2005
2870,577,2022,2008
4437,3236,2014,2003
4677,2783,2014,2014
2961,4226,2019,2004
4435,1859,2016,2008
1588,2408,2006,2004
1360,2275,2021,2016
4677,4516,2014,2014
4611,2455,2016,2001
4625,2995,2009,2005
4483,4734,2007,2000
4002,4614,2021,2006
1972,4588,2023,2008
3267,4845,2007,2000
1344,4026,2016,2011
2817,4945,2015,2010
1308,353,2006,2002
1722,4677,2023,2014
4059,1043,2020,2008
4010,3649,2013,2011
3646,248,2013,2000
2264,1865,2016,2008
2458,1909,2011,2011
1248,3647,2017,2011
333,2555,2014,2002
4114,2349,2016,2009
1529,709,2013,2013
933,3654,2021,2000
2330,186,2020,2011
4677,3183,2014,2011
184,4613,2018,2003
2927,1512,2021,2016
1327,4259,2002,2000
395,948,2015,2012
1413,1271,2006,2000
115,2761,2007,2006
4432,294,2012,2002
2232,1347,2020,2013
4865,392,2020,2000
666,2853,2012,2006
437,2165,2007,2001
862,2685,2020,2018
3924,2573,2020,2003
3821,1003,2012,2005
45,2654,2017,2016
442,2034,2020,2012
4357,2202,2018,2013
4142,2568,2020,2020
3839,3779,2020,2000
2296,752,2021,2004
842,1199,2022,2008
4286,546,2018,2004
4834,2112,2014,2009
1470,1492,2023,2020
851,3996,2023,2003
1905,4668,2005,2000
2735,1690,2017,2010
3644,4267,2016,2010
4656,2075,2019,2008
1741,3730,2011,2002
1787,3823,2016,2014
929,3780,2017,2014
1592,271,2010,2008
1439,4969,2020,2008
3924,1752,2020,2014
958,1499,2015,2008
1120,795,2012,2004
3933,4559,2016,2002
208,3636,2021,2020
2552,1710,2022,2013
1385,4302,2021,2017
2712,2019,2022,2002
3204,3777,2008,2003
4061,1354,2012,2008
1232,1673,2021,2002
1734,599,2021,2020
3706,4206,2019,2017
4306,4358,2008,2003
4517,1185,2018,2000
438,1670,2023,2007
3118,1388,2022,2007
744,417,2008,2007
1322,755,2019,2002
4151,3304,2007,2000
1252,4594,2014,2001
2590,594,2021,2020
4112,1484,2010,2008
2549,4294,2023,2004
761,3836,2009,2000
4363,2736,2022,2021
1732,2564,2014,2003
4348,1366,2020,2001
3570,3545,2009,2002
2453,237,2017,2015
1742,4793,2021,2002
333,576,2014,2011
3759,2256,2015,2014
3749,302,2015,2008
4659,2033,2013,2003
826,214,2016,2001
4433,1192,2022,2014
982,3640,2018,2009
1392,4735,2020,2005
3882,844,2016,2010
1783,479,2019,2006
819,2335,2016,2014
1840,524,2020,2001
3356,2419,2021,2011
3716,1275,2010,2006
2291,3137,2012,2010
1670,4528,2007,2006
2034,2462,2012,2002
796,1874,2020,2000
969,1508,2003,2002
2934,1103,2018,2005
3696,1246,2008,2007
4409,4182,2014,2003
4005,4969,2020,2008
4083,3621,2022,2014
2191,4959,2018,2015
2655,4002,2022,2021
3860,1454,2019,2011
1949,2281,2017,2003
59,3113,2013,2008
3015,537,2022,2020
1396,163,2016,2012
93,2142,2012,2000
3644,795,2016,2004
651,628,2019,2007
1407,3769,2020,2017
3949,3983,2008,2007
927,1472,2008,2007
4554,4506,2011,2005
2827,4355,2013,2011
1558,4393,2014,2003
3438,1069,2022,2011
4048,1772,2005,2002
427,3936,2014,2008
3983,1572,2007,2004
1250,3885,2013,2005
4633,4368,2017,2013
1046,2460,2002,2000
3509,3035,2020,2001
3364,359,2021,2002
4583,447,2021,2000
1216,2019,2002,2002
3724,885,2018,2002
1465,3716,2004,2010
4420,1860,2012,2007
3200,3189,2020,2008
1734,4285,2021,2011
245,4075,2006,2003
4003,1370,2021,2005
2761,745,2006,2002
932,4619,2014,2000
863,1425,2005,2000
1211,4874,2018,2006
3173,4228,2019,2011
2097,1496,2017,2014
4690,3928,2018,2004
2657,3155,2012,2010
1481,2906,2017,2005
879,3800,2015,2002
2646,1044,2010,2001
4440,4713,2017,2004
4057,3609,2015,2004
3338,3583,2018,2018
814,2664,2023,2007
1913,3365,2017,2007
439,75,2018,2003
4846,231,2018,2010
2387,882,2017,2000
1222,3256,2021,2018
1367,3012,2022,2017
1225,1214,2016,2006
347,345,2008,2005
1176,2386,2022,2007
4696,3100,2002,2002
2754,3660,2007,2007
1583,2368,2011,2000
2321,3744,2017,2004
3333,3896,2020,2000
1693,4242,2009,2002
4030,490,2010,2009
4057,303,2015,2003
127,215,2021,2020
884,1905,2016,2005
2966,4386,2011,2001
2032,1450,2023,2002
2890,1970,2015,2011
2214,6,2004,2004
4009,1164,2009,2019
687,2381,2021,2004
4756,2174,2023,2012
4794,3159,2021,2000
2779,459,2023,2004
4628,2584,2005,2004
3770,544,2007,2003
595,4674,2022,2009
385,4748,2015,2015
2237,2212,2014,2005
2118,4495,2022,2019
4662,2364,2015,2013
1779,710,2019,2000
1093,3275,2018,2013
614,665,2016,2012
577,937,2008,2007
3393,3876,2016,2001
1005,3050,2010,2004
4803,1769,2015,2001
4020,3671,2009,2006
1215,2634,2019,2016
2112,3899,2009,2008
2941,2272,2019,2012
917,4503,2016,2004
3009,95,2013,2006
2571,2959,2019,2013
4376,143,2021,2009
2651,2397,2007,2001
1604,648,2013,2012
468,410,2013,2009
1575,2019,2020,2002
1289,2967,2014,2009
879,25,2015,2000
932,3283,2014,2002
1232,3795,2021,2013
4046,1099,2001,2000
4366,1434,2015,2012
1956,2627,2009,2005
3102,4250,2017,2013
4724,360,2021,2017
4841,3094,2010,2000
2292,3653,2022,2018
3287,314,2019,2002
446,4533,2020,2018
1634,3770,2014,2007
3052,791,2008,2008
2291,1447,2012,2009
730,2515,2023,2004
1011,2240,2005,2003
4379,3897,2020,2010
657,2691,2012,2004
982,63,2018,2007
505,210,2011,2004
4002,3016,2021,2004
2827,3727,2013,2003
1602,3846,2018,2016
1008,1112,2010,2004
2898,3250,2019,2006
4000,211,2012,2000
4600,542,2014,2003
1187,2508,2022,2000
322,1110,2021,2001
4383,3808,2022,2018
4107,4456,2007,2000
3290,3460,2013,2000
4366,2767,2015,2010
1157,3852,2011,2007
4045,3586,2008,2005
2176,3711,2022,2010
1841,3625,2020,2015
531,2370,2009,2002
4332,4953,2020,2014
1188,2575,2018,2006
1816,3037,2014,2008
230,2610,2021,2016
4646,2577,2009,2004
4144,4082,2017,2014
4612,1542,2012,2009
4764,604,2013,2002
1836,1135,2005,2003
3827,4462,2007,2004
4756,3991,2023,2020
3846,2171,2016,2005
840,4226,2014,2004
2692,2928,2021,2012
3977,1793,2022,2004
3677,3349,2003,2000
3615,4475,2005,2003
5,4144,2020,2017
4388,2348,2016,2002
3082,1825,2014,2002
1186,1718,2021,2008
651,2264,2019,2016
11,938,2023,2016
1804,2837,2023,2023
4054,2924,2019,2012
3577,4292,2016,2006
1871,3389,2021,2005
4224,1588,2015,2006
1180,3358,2020,2013
40,2143,2018,2000
2954,2010,2023,2004
2871,4825,2019,2018
4348,4110,2020,2014
3596,3739,2010,2000
3132,141,2015,2014
2734,3868,2013,2007
3259,1819,2022,2019
2587,580,2013,2013
4581,4956,2020,2007
3879,1995,2011,2007
4643,3895,2016,2010
765,4510,2020,2004
1432,1246,2010,2007
1914,48,2019,2017
2294,4722,2021,2006
4427,1377,2016,2001
3466,3918,2022,2000
1556,521,2023,2012
2387,3004,2017,2006
1386,2864,2020,2003
244,767,2019,2008
194,3592,2016,2004
4677,4720,2014,2003
2361,4488,2009,2002
739,1928,2021,2017
3410,4540,2016,2008
1640,4873,2010,2002
3717,935,2018,2014
4863,1852,2015,2013
3719,4237,2016,2001
3982,4860,2023,2015
1557,4087,2011,2008
2744,4382,2023,2015
1568,2826,2023,2002
2557,1164,2019,2019
3750,1413,2017,2006
1404,854,2020,2017
4345,3561,2006,2006
1145,2686,2022,2006
4457,3174,2016,2001
437,3670,2007,2007
2476,115,2009,2007
526,3398,2017,2009
4654,2090,2022,2009
554,4309,2017,2015
4642,2842,2023,2003
1208,4882,2016,2002
3893,924,2004,2003
89,3247,2023,2003
2017,4544,2013,2001
3426,628,2021,2007
2530,1476,2012,2004
1283,3148,2021,2003
1633,4307,2023,2015
1430,117,2002,2001
24,1785,2020,2011
748,1200,2015,2002
764,210,2016,2004
4363,4110,2022,2014
3022,359,2011,2002
4545,3962,2005,2004
4395,1012,2019,2017
1853,4967,2014,2011
3527,4935,2016,2009
443,868,2022,2013
4206,4859,2017,2001
3828,4519,2022,2004
2783,2875,2014,2001
4829,458,2009,2006
819,4216,2016,2010
2872,4037,2007,2007
843,1773,2015,2012
933,2149,2021,2004
3446,4876,2012,2006
1154,4941,2014,2007
262,2584,2019,2004
4779,4312,2018,2013
842,4461,2022,2000
3523,2832,2012,2010
4144,551,2017,2002
1927,824,2016,2016
322,351,2021,2013
4898,3314,2021,2003
4094,728,2014,2004
4564,332,2005,2000
3556,3489,2023,2014
3733,1207,2007,2001
2265,2551,2012,2008
1899,1773,2016,2012
4057,2276,2015,2009
3132,2668,2015,2010
4614,69,2006,2003
2765,2270,2021,2009
2330,4692,2020,2009
852,1366,2002,2001
4683,2372,2009,2007
499,2569,2015,2004
1462,3903,2016,2003
881,4974,2003,2002
1192,829,2014,2004
1927,3536,2016,2002
3442,761,2010,2009
2263,3399,2001,2000
518,2143,2009,2000
1123,4267,2023,2010
4376,4648,2021,2019
2515,3707,2004,2005
4536,4418,2019,2008
2220,4089,2011,2004
2057,416,2004,2000
2387,3194,2017,2002
1165,134,2007,2002
2005,3786,2011,2008
2316,2065,2018,2011
1589,3013,2023,2004
3940,2420,2018,2007
4424,660,2019,2000
3505,331,2015,2015
1041,4245,2014,2020
4552,3206,2016,2014
1063,706,2012,2003
1075,4315,2014,2002
132,254,2014,2010
11,3082,2023,2014
3404,3624,2013,2012
3418,1969,2019,2003
1118,1598,2014,2007
2614,3613,2020,2008
1830,2785,2006,2000
4203,1310,2016,2006
414,1376,2010,2005
3513,2029,2015,2000
4516,3798,2014,2014
679,2010,2014,2004
2004,3972,2014,2014
2813,2872,2007,2007
2144,2132,2018,2017
4868,713,2016,2012
3183,3215,2011,2010
4950,3983,2016,2007
3030,4533,2021,2018
1212,4546,2021,2004
3517,3304,2008,2000
2791,4728,2006,2000
645,2767,2018,2010
658,4247,2016,2002
4950,824,2016,2016
3154,393,2011,2007
762,3300,2009,2003
4453,1686,2023,2000
778,2560,2007,2006
3282,183,2018,2000
3036,2563,2010,2000
1679,3826,2012,2002
4656,1594,2019,2001
4432,1368,2012,2004
2519,4874,2008,2006
2409,3709,2012,2003
956,3171,2005,2000
4121,2529,2008,2003
781,4876,2021,2006
620,1541,2009,2002
1722,4383,2023,2022
1052,10,2005,2005
938,371,2016,2001
3255,4522,2017,2006
4884,1474,2020,2016
3632,1114,2012,2000
1987,4951,2009,2001
1094,3345,2007,2002
2604,258,2004,2002
1050,532,2021,2001
170,2660,2022,2011
4101,1981,2009,2001
435,292,2009,2002
3232,226,2007,2004
1777,3927,2022,2012
2438,2367,2021,2004
4409,4695,2014,2005
1511,684,2006,2000
4677,2724,2014,2001
2525,531,2020,2009
4954,2271,2015,2006
1100,2716,2019,2003
2423,991,2015,2005
994,4099,2018,2006
4818,3204,2016,2008
4512,1688,2023,2008
2540,4943,2018,2003
8,3806,2022,2001
4170,1344,2023,2016
4968,3587,2006,2000
2469,198,2002,2001
3118,1635,2022,2008
3411,1226,2012,2006
2589,1236,2020,2006
2926,4685,2016,2000
1309,2912,2009,2005
460,1136,2021,2010
4705,4341,2020,2005
2723,1092,2015,2006
1626,2861,2017,2016
4656,3447,2019,2013
3209,2450,2022,2003
2113,3876,2022,2001
4392,1885,2016,2012
4531,3334,2013,2004
979,3057,2016,2015
3285,3424,2018,2009
3120,2718,2014,2007
709,3508,2013,2013
3403,25,2007,2000
45,873,2017,2008
4002,4548,2021,2004
4966,4223,2018,2007
3700,1678,2016,2012
3595,207,2002,2001
4143,1035,2021,2016
2441,3056,2006,2001
962,1261,2022,2000
3391,458,2021,2006
2120,1825,2005,2002
2581,568,2021,2016
3242,1072,2020,2005
1223,2297,2017,2008
1886,3396,2019,2007
2812,1499,2020,2008
3919,551,2023,2002
3740,2076,2007,2004
3874,79,2017,2007
2311,1333,2018,2004
445,2732,2011,2008
4574,4572,2019,2008
4737,1322,2020,2019
4647,2381,2017,2004
1281,1572,2022,2004
4801,831,2019,2005
541,1450,2023,2002
40,430,2018,2007
2674,1513,2023,2013
2132,1391,2017,2012
2067,4983,2014,2009
1074,948,2022,2012
2602,3410,2022,2016
1674,1935,2023,2018
2891,1704,2012,2010
2255,4869,2013,2006
1186,2185,2021,2014
3212,4739,2016,2004
4611,4346,2016,2006
1091,2648,2002,2001
1960,1986,2014,2006
2837,4459,2023,2023
1591,938,2023,2016
4496,435,2015,2009
472,4607,2013,2003
2713,1304,2017,2013
2576,259,2017,2006
1052,3856,2005,2005
2783,4677,2014,2014
719,3131,2017,2006
2065,25,2011,2000
4110,2205,2014,2013
1160,2853,2015,2006
3725,750,2014,2005
4690,900,2018,2006
195,1691,2019,2012
1121,4803,2023,2015
4474,4690,2019,2018
1514,1709,2023,2001
1230,4285,2016,2011
3869,3082,2017,2014
584,4449,2018,2013
4275,4203,2023,2016
2036,2169,2014,2005
2138,2580,2011,2006
1348,1326,2022,2001
417,3462,2007,2006
311,3179,2023,2005
2578,3470,2019,2016
4648,3444,2019,2018
1132,2014,2018,2008
4119,869,2021,2001
4952,2678,2023,2020
2929,3836,2005,2000
521,4339,2012,2008
357,3365,2022,2007
50,4397,2020,2020
2783,373,2014,2001
2960,231,2011,2010
1085,480,2007,2003
143,2126,2009,2000
272,1151,2008,2007
287,2923,2007,2002
4326,348,2009,2004
2781,3146,2012,2010
1667,3378,2012,2002
4784,4744,2008,2006
4632,3944,2021,2016
2788,2290,2021,2014
458,1793,2006,2004
497,4327,2015,2003
572,56,2012,2007
1080,2472,2022,2014
1205,3820,2006,2001
916,130,2006,2002
877,42,2023,2020
4049,4520,2006,2023
4925,4916,2019,2001
740,2726,2016,2009
2525,2987,2020,2019
670,3852,2021,2007
671,2298,2020,2008
1429,4521,2018,2014
4973,1011,2022,2005
1668,2327,2016,2001
1477,4718,2021,2010
3017,2713,2023,2017
2287,3788,2023,2003
3084,2856,2019,2005
4627,3535,2014,2003
688,6,2004,2004
4812,108,2005,2000
4005,3217,2020,2002
1466,1927,2016,2016
4134,737,2017,2010
985,3396,2010,2007
3592,783,2004,2002
1777,1564,2022,2016
4725,3074,2023,2003
739,2730,2021,2017
1014,4582,2009,2001
1692,4444,2020,2019
519,407,2003,2003
935,655,2014,2000
2099,2740,2023,2011
4469,2372,2018,2007
2399,3492,2016,2001
2601,324,2020,2005
4175,1954,2018,2008
4839,4259,2023,2000
2677,2764,2019,2010
1,1574,2019,2000
2466,2198,2017,2010
4914,3725,2018,2014
2646,1299,2010,2003
1548,515,2002,2000
642,633,2021,2019
1253,3567,2017,2014
2982,250,2008,2006
4803,1901,2015,2010
2320,4112,2022,2010
4222,2745,2022,2020
4950,227,2016,2016
2464,2546,2022,2001
793,1902,2022,2002
4490,3060,2015,2006
1431,4124,2019,2016
790,2804,2016,2000
3692,4417,2004,2001
1954,474,2008,2004
2242,4405,2018,2008
366,942,2023,2008
4738,798,2015,2001
398,2004,2018,2014
3438,4652,2022,2016
50,1486,2020,2014
1282,3201,2007,2002
4418,4344,2008,2007
4495,4987,2019,2015
4362,3098,2012,2005
1864,1826,2023,2019
2783,3798,2014,2014
3125,1687,2017,2015
4807,3357,2022,2011
1693,2204,2009,2001
4855,249,2018,2007
2238,3654,2020,2000
1396,3057,2016,2015
297,3124,2017,2007
4037,4964,2007,2002
2526,2142,2001,2000
896,1330,2012,2011
4627,1294,2014,2013
4265,2148,2019,2019
3703,1920,2015,2003
1080,2510,2022,2013
943,3836,2004,2000
1882,1731,2008,2001
4777,2481,2008,2005
1919,4153,2015,2014
4952,1237,2023,2000
898,1529,2013,2013
3976,1755,2012,2002
1052,2644,2005,2007
570,3896,2015,2000
328,3855,2021,2019
4773,1489,2015,2006
3898,4117,2019,2005
2138,3454,2011,2007
4659,116,2013,2011
385,331,2015,2015
2712,637,2022,2003
1142,4513,2005,2000
2576,128,2017,2002
3770,2842,2007,2003
2730,2204,2017,2001
1343,4195,2023,2012
4985,236,2010,2005
978,459,2021,2004
1213,2275,2023,2016
4474,4156,2019,2000
3603,1356,2018,2001
584,549,2018,2002
2698,4819,2016,2010
3422,1384,2020,2009
2972,999,2013,2011
4631,4904,2017,2001
1595,2211,2006,2001
1415,1237,2002,2000
760,4191,2004,2001
4127,4301,2019,2014
3637,108,2022,2000
3198,1423,2023,2004
4542,2014,2009,2008
4821,4461,2018,2000
3856,1052,2005,2005
80,802,2013,2005
3737,3870,2016,2011
1157,647,2011,2002
4199,3477,2014,2000
4569,2853,2014,2006
1008,4829,2010,2009
3678,3613,2021,2008
233,211,2015,2000
4302,2062,2017,2016
3596,4415,2010,2006
2107,1313,2022,2020
4152,2947,2011,2005
4961,389,2005,2003
3863,4917,2014,2007
1455,3262,2018,2013
4058,1526,2010,2006
2604,2214,2004,2004
2857,4591,2013,2005
2346,1992,2020,2002
4986,4684,2021,2005
4132,883,2021,2007
1741,4089,2011,2004
3031,2285,2022,2000
3125,364,2017,2007
1492,4394,2020,2015
1622,3996,2016,2003
1124,96,2014,2008
2457,2055,2020,2019
4687,249,2023,2007
3375,671,2021,2020
3380,2814,2011,2006
1338,3,2011,2010
889,135,2023,2000
3982,371,2023,2001
808,613,2014,2011
78,3969,2014,2005
4158,4539,2015,2009
4721,4423,2021,2019
1296,2486,2013,2009
1690,731,2010,2000
3931,3791,2011,2007
3528,1101,2022,2006
4594,4891,2001,2000
4779,3658,2018,2014
1051,848,2007,2003
4839,183,2023,2000
1117,3929,2012,2000
3272,2995,2016,2005
1828,1143,2014,2005
4725,117,2023,2001
4731,4080,2013,2001
4516,1761,2014,2005
3073,2095,2019,2010
632,3837,2021,2016
1322,1501,2019,2019
72,830,2011,2001
4074,2421,2021,2019
2318,4858,2009,2000
3937,285,2020,2010
2795,3117,2014,2007
2299,2784,2014,2004
189,4746,2021,2012
1864,420,2023,2011
3008,4701,2023,2004
1005,3851,2010,2003
1227,1347,2016,2013
2281,3789,2003,2002
3526,4252,2020,2017
4291,107,2022,2002
4906,4270,2012,2004
3878,3790,2008,2001
1314,3935,2018,2014
2779,895,2023,2001
4512,2248,2023,2018
1717,985,2016,2010
4453,607,2023,2010
3871,896,2022,2012
3917,563,2022,2012
215,1755,2020,2002
2977,3795,2021,2013
59,4771,2013,2009
1050,4779,2021,2018
3471,4885,2014,2010
1141,3833,2007,2006
4104,3403,2010,2007
1860,3383,2007,2001
1434,1753,2012,2011
952,741,2020,2012
3848,319,2022,2018
1926,2963,2013,2003
4928,2441,2017,2006
3375,609,2021,2014
1789,4345,2023,2006
2147,3638,2007,2007
250,1981,2006,2001
4111,3185,2010,2001
2536,4578,2007,2002
2763,3455,2011,2007
1189,3258,2007,2005
596,3730,2015,2002
682,2082,2013,2004
1684,1639,2015,2001
632,1884,2021,2000
2879,3921,2016,2009
1966,3267,2023,2007
2416,3775,2011,2002
1458,3511,2011,2005
2259,3504,2015,2008
2712,1592,2022,2010
4684,207,2005,2001
2325,4558,2002,2001
3563,2249,2004,2018
224,3166,2005,2003
4963,2039,2016,2002
2107,1525,2022,2011
4715,777,2017,2001
3391,4831,2021,2013
537,2548,2020,2017
1273,2231,2022,2012
2581,4506,2021,2005
1396,4294,2016,2004
2685,1657,2018,2005
2249,3583,2018,2018
3864,2981,2021,2011
2181,3523,2023,2012
2438,2571,2021,2019
3239,1275,2014,2006
167,4965,2011,2004
2606,795,2017,2004
2432,1587,2023,2005
1280,4150,2023,2005
2259,507,2015,2002
1523,3127,2022,2019
2846,4957,2021,2008
4302,2090,2017,2009
2819,4096,2008,2008
1946,4033,2011,2000
1066,643,2007,2006
839,3035,2018,2001
245,264,2006,2001
1804,58,2023,2002
1990,1070,2021,2013
2976,444,2015,2008
823,1590,2023,2013
3655,1757,2023,2011
2453,3851,2017,2003
1216,2826,2002,2002
2115,2168,2017,2003
138,1015,2013,2004
3069,1954,2018,2008
875,3907,2021,2012
3687,2576,2021,2017
2002,706,2015,2003
1424,254,2023,2010
519,0,2003,2003
883,268,2007,2004
857,2246,2020,2012
1041,2636,2014,2008
1433,108,2016,2000
2562,3105,2015,2004
4130,1102,2010,2003
2200,3051,2007,2001
1766,1224,2022,2020
2219,2511,2014,2000
4811,1265,2004,2002
2861,1725,2016,2015
3725,721,2014,2004
2906,4198,2005,2003
4011,2805,2012,2003
2146,1479,2013,2005
885,161,2002,2001
4137,1402,2014,2000
1295,820,2023,2004
3648,3474,2020,2017
4441,2378,2016,2012
4428,2710,2016,2008
2116,2275,2020,2016
3901,2468,2011,2005
1745,1240,2021,2018
1363,3460,2013,2000
4797,1923,2004,2002
4506,300,2005,2002
1318,4784,2017,2008
1666,2557,2019,2019
1618,2006,2016,2013
3079,1681,2023,2005
1322,2148,2019,2019
3067,2484,2009,2002
4375,4524,2023,2000
239,4679,2019,2012
4959,1752,2015,2014
4254,786,2019,2000
4104,2574,2010,2005
980,1839,2023,2021
3597,1018,2012,2011
880,3530,2016,2005
4375,4612,2023,2012
1797,4716,2004,2001
4712,2400,2008,2002
4489,4639,2017,2003
3622,1807,2019,2017
278,194,2019,2016
2280,2474,2019,2004
1552,1696,2016,2006
2587,898,2013,2013
3879,937,2011,2007
4653,4615,2020,2016
4157,2323,2016,2014
2031,2004,2011,2014
994,4789,2018,2016
4206,718,2017,2005
3529,327,2023,2018
541,400,2023,2014
3100,4696,2002,2002
3336,4827,2019,2001
223,198,2016,2001
3882,2840,2016,2003
2715,1584,2020,2004
676,2836,2018,2005
2725,492,2019,2000
1473,1547,2020,2017
2241,937,2010,2007
1781,2497,2014,2002
1851,2825,2017,2011
468,2916,2013,2006
4478,2458,2011,2011
3043,3475,2005,2001
1164,3898,2019,2019
4567,1700,2022,2018
4583,336,2021,2015
2118,1453,2022,2011
3508,898,2013,2013
754,4031,2005,2003
1258,358,2005,2000
4518,2791,2021,2006
3810,2312,2015,2003
2978,269,2009,2004
446,2955,2020,2003
605,1756,2022,2019
3583,2249,2018,2018
765,2858,2020,2003
756,3148,2020,2003
4307,1513,2015,2013
1683,76,2018,2013
4404,2364,2016,2013
535,1735,2006,2003
4847,2460,2002,2000
1988,4013,2018,2005
3021,2078,2020,2000
4986,3290,2021,2013
174,3094,2019,2000
1722,409,2023,2019
320,1055,2021,2013
3112,316,2023,2000
2706,598,2016,2012
2741,539,2018,2012
698,2179,2023,2010
4449,3110,2013,2009
2405,3054,2021,2001
1206,3776,2017,2000
3655,2365,2023,2003
787,3010,2021,2004
4477,2809,2022,2001
3173,4919,2019,2005
3856,4977,2005,2009
4641,2713,2018,2017
1747,3892,2021,2005
2188,1179,2006,2004
4204,2111,2019,2017
2457,3745,2020,2012
962,1954,2022,2008
2445,1842,2011,2001
1060,3552,2018,2015
4971,3761,2016,2001
3145,4600,2015,2014
3735,2260,2012,2009
2872,2147,2007,2007
2583,4033,2006,2000
3753,702,2010,2007
791,4438,2008,2003
1765,4197,2010,2007
1453,3730,2011,2002
2515,1685,2004,2004
2421,1189,2019,2007
4258,745,2003,2002
3501,2281,2017,2003
4941,1645,2007,2002
4527,2896,2021,2000
1580,4004,2016,2009
4363,4719,2022,2012
2353,2631,2016,2012
1242,3078,2018,2014
4132,3402,2021,2002
3122,28,2015,2011
1174,1350,2021,2017
1196,459,2009,2004
1115,51,2021,2001
286,983,2016,2001
3914,547,2018,2008
3814,4248,2022,2016
827,4262,2019,2012
291,4068,2019,2007
4244,2305,2019,2015
4118,106,2023,2002
3040,4542,2016,2009
1894,59,2014,2013
1296,4650,2013,2007
2899,4960,2016,2012
4231,2725,2019,2019
1819,3465,2019,2013
1063,1925,2012,2009
4127,2369,2019,2003
241,2610,2018,2016
1785,1087,2011,2006
3529,1752,2023,2014
4950,853,2016,2002
4307,2694,2015,2009
511,3024,2010,2000
283,2330,2023,2020
1159,1034,2003,2002
889,2693,2023,2007
308,466,2020,2004
3001,1435,2023,2010
3537,3405,2012,2002
3607,1592,2020,2010
1190,265,2014,2000
3479,3044,2017,2013
4459,2837,2023,2023
163,453,2012,2007
2975,4808,2015,2007
1839,2636,2021,2008
600,444,2009,2008
4153,3972,2014,2014
2693,2011,2007,2004
4280,3437,2010,2006
2841,1335,2014,2008
3136,4646,2017,2009
2470,995,2021,2019
101,1791,2004,2004
982,4196,2018,2009
2786,3960,2023,2012
3016,4328,2004,2002
4299,1151,2009,2007
3690,847,2010,2007
3602,559,2009,2004
2329,4368,2022,2013
3591,2386,2017,2007
2522,2996,2020,2014
1225,4960,2016,2012
564,1451,2022,2017
1735,1825,2003,2002
271,94,2008,2000
2191,2612,2018,2016
4382,181,2015,2008
412,4152,2014,2011
4492,498,2018,2018
4123,1811,2017,2007
4348,4847,2020,2002
1523,837,2022,2015
1501,1322,2019,2019
3801,1411,2007,2003
4637,490,2014,2009
3944,3922,2016,2014
297,3252,2017,2002
548,2648,2023,2001
2557,4231,2019,2019
676,1559,2018,2009
190,2784,2023,2004
321,4688,2022,2013
86,1956,2017,2009
2951,2925,2017,2010
2880,4650,2013,2007
4885,2348,2010,2002
2262,1172,2017,2007
3898,4296,2019,2013
1781,3068,2014,2002
122,2856,2023,2005
891,3613,2008,2008
2679,2319,2007,2000
1302,2641,2021,2000
2038,1085,2009,2007
2309,2794,2017,2004
1833,2324,2019,2016
2680,2917,2013,2008
3473,1445,2017,2010
1794,1905,2019,2005
4295,573,2020,2018
1491,4934,2022,2019
602,3164,2013,2012
1856,3499,2012,2009
4190,3402,2015,2002
484,3056,2009,2001
3153,1764,2022,2022
3142,4123,2022,2017
1559,515,2009,2000
1967,3028,2019,2009
1872,818,2021,2018
