citing_paper_id,cited_paper_id,citing_publication_year,cited_publication_year
3605,2244,2005,2003
194,1876,2016,2007
2959,3199,2013,2000
1808,1757,2014,2011
3041,4513,2016,2000
1587,4386,2005,2001
3081,1803,2020,2002
548,1857,2023,2000
3930,2857,2023,2013
1805,1883,2023,2012
3372,3624,2022,2012
3750,3172,2017,2003
3098,3190,2014,2014
2677,4842,2019,2008
4221,3712,2001,2000
2817,4945,2015,2010
3137,2994,2010,2006
111,3641,2019,2019
3484,1173,2019,2008
2415,4664,2015,2007
1034,774,2002,2000
1909,2384,2017,2007
4080,2478,2011,2011
2910,382,2014,2009
1891,2047,2007,2000
3530,2838,2013,2013
4677,2911,2018,2014
999,4847,2011,2002
2092,1395,2020,2012
2184,682,2020,2013
2996,210,2014,2004
2363,2125,2012,2001
4252,4285,2017,2011
4248,1724,2016,2002
493,565,2023,2002
560,1923,2011,2002
1082,4418,2013,2008
4723,4628,2010,2005
1819,873,2019,2008
4679,3691,2012,2006
4671,4274,2017,2001
550,2459,2016,2008
3281,419,2013,2011
4715,4851,2017,2009
4025,3314,2016,2003
1892,4355,2013,2011
4138,2204,2020,2020
3917,563,2022,2012
3533,4075,2010,2003
2250,4844,2013,2000
4495,3956,2019,2011
4954,2271,2015,2006
3589,1901,2016,2010
189,1149,2021,2011
280,1182,2021,2003
4028,4643,2019,2016
3606,3774,2014,2006
170,1321,2022,2014
1167,3381,2016,2001
115,2639,2007,2001
3952,3868,2015,2007
4821,3978,2018,2012
152,2322,2006,2004
2686,710,2006,2000
2651,2397,2007,2001
4967,4069,2011,2000
2233,41,2022,2006
331,3927,2020,2012
4930,985,2012,2010
1093,3275,2018,2013
734,134,2017,2002
409,2517,2019,2002
1637,2187,2013,2011
203,3290,2023,2013
1037,1387,2011,2005
87,1604,2014,2013
861,3247,2021,2003
4560,3562,2015,2003
2959,3652,2013,2003
1818,4183,2017,2011
3511,3566,2005,2000
439,4780,2018,2012
1313,4276,2020,2012
1100,2166,2019,2005
4338,2309,2020,2017
2596,2205,2023,2013
2606,3135,2017,2002
3120,3873,2014,2001
1060,2654,2018,2016
1632,1450,2012,2002
1513,3231,2013,2000
3528,1192,2022,2014
3718,16,2017,2002
325,2026,2005,2002
1451,2409,2017,2012
4203,1310,2016,2006
3121,2097,2007,2007
3051,2057,2003,2003
970,1183,2023,2021
138,1015,2013,2004
1232,1673,2021,2002
561,4874,2016,2006
4949,54,2016,2006
1735,4417,2003,2001
4564,4498,2005,2000
4886,2575,2022,2022
3648,3474,2020,2017
3522,4988,2022,2007
2310,4518,2023,2021
3294,1333,2014,2004
1698,3396,2010,2007
4597,4294,2018,2004
923,2211,2019,2001
811,392,2019,2000
1407,3306,2020,2019
4499,1073,2016,2000
2912,1260,2018,2003
2655,4002,2022,2021
4601,695,2021,2007
1755,4417,2002,2001
2255,4869,2013,2006
2774,920,2019,2011
1766,4969,2022,2008
3226,1105,2014,2004
1181,4420,2013,2012
1625,906,2017,2014
4181,934,2005,2001
4138,184,2020,2018
4071,1946,2023,2011
159,3133,2018,2002
4334,4213,2019,2003
120,764,2022,2016
3775,501,2002,2001
2006,2660,2013,2011
4987,4323,2015,2001
3782,2308,2012,2003
2088,3066,2013,2005
3355,3172,2011,2003
497,4327,2015,2003
3509,3035,2020,2001
1035,4163,2016,2011
17,1903,2002,2002
2592,3094,2014,2000
2479,1770,2016,2003
4517,1262,2018,2007
4026,58,2011,2002
2668,1884,2010,2000
1151,2761,2007,2006
2934,518,2018,2009
2645,3174,2020,2001
3318,1511,2008,2006
772,1516,2012,2011
2820,1339,2019,2002
1706,4730,2006,2002
100,1317,2007,2003
578,2206,2018,2008
4769,3283,2009,2002
3498,2858,2012,2003
877,902,2023,2014
3229,4475,2008,2003
2682,3189,2010,2008
597,3911,2018,2018
3104,212,2018,2000
357,2606,2022,2017
2477,1987,2011,2009
4648,265,2019,2000
2515,3707,2013,2005
3019,4247,2018,2002
3230,613,2019,2011
2445,885,2011,2002
548,533,2023,2018
4945,4674,2010,2009
4959,1752,2015,2014
3755,332,2021,2000
3680,3265,2020,2003
2175,969,2008,2003
2416,3010,2011,2004
58,4734,2002,2000
3049,688,2020,2002
4834,2719,2014,2001
3261,4097,2023,2016
2905,2037,2016,2010
4202,4878,2006,2000
4222,3262,2022,2013
2242,4592,2018,2008
3913,580,2011,2008
4205,4841,2023,2010
4756,2174,2023,2012
3132,141,2015,2014
429,4402,2022,2018
3323,876,2022,2014
2625,3995,2008,2000
3380,2814,2005,2006
3603,3249,2015,2015
1255,1765,2021,2010
3146,4191,2010,2001
2230,4099,2010,2006
3559,950,2023,2004
4056,1398,2015,2013
737,774,2010,2000
2552,1710,2022,2013
3232,226,2007,2004
1634,2048,2014,2004
4803,1769,2015,2001
4349,2816,2019,2008
1174,4482,2021,2004
1192,2272,2014,2012
3750,1499,2017,2008
1841,148,2020,2019
3277,3736,2022,2016
732,3582,2021,2015
336,4747,2015,2014
1748,3906,2023,2018
2015,2556,2021,2020
4742,4870,2020,2012
2744,2331,2023,2016
1464,3032,2009,2000
267,1229,2011,2008
2768,882,2021,2000
4486,4140,2023,2004
1155,786,2007,2000
367,1912,2017,2007
1667,3378,2012,2002
1975,2183,2018,2006
4301,2120,2014,2005
4966,4883,2018,2014
1634,3770,2014,2007
739,2730,2021,2017
2174,625,2012,2004
3450,3903,2007,2003
95,983,2006,2001
3073,2095,2019,2010
4371,3113,2021,2008
1058,3114,2004,2003
1189,3258,2007,2005
1741,1520,2011,2004
3636,95,2020,2006
2622,2530,2017,2012
1564,1723,2016,2012
4934,2000,2019,2007
3777,3761,2003,2001
1996,400,2020,2014
4807,2576,2022,2017
3523,654,2012,2006
2870,4580,2022,2001
2629,2166,2020,2005
3625,334,2015,2000
1486,4795,2014,2008
10,1758,2010,2006
2947,3915,2005,2004
2207,4191,2002,2001
4402,4778,2018,2005
4924,3115,2014,2004
1982,2174,2014,2012
756,1244,2003,2012
4646,2577,2009,2004
4368,4878,2013,2000
2606,1809,2017,2011
2921,2313,2009,2006
4995,2832,2011,2010
4814,637,2017,2003
3765,2807,2023,2002
2467,998,2022,2016
2083,1604,2020,2013
2938,3933,2018,2016
815,3764,2014,2002
3469,2992,2022,2017
3112,1263,2023,2022
3255,1668,2017,2016
4459,1405,2018,2003
1253,4946,2017,2010
814,1063,2023,2012
651,2525,2023,2023
2347,1589,2019,2019
2237,2212,2014,2005
1871,3389,2013,2005
3614,1111,2022,2009
3846,2171,2016,2005
2274,0,2023,2006
1065,3901,2017,2011
4204,2111,2019,2017
738,2417,2020,2016
887,3704,2014,2011
4790,1131,2011,2001
732,4243,2021,2019
1075,4315,2014,2002
4014,2052,2023,2011
3175,1958,2004,2002
4793,524,2002,2001
1988,4685,2018,2000
188,4570,2014,2005
2066,305,2023,2003
1748,2622,2023,2017
4939,4629,2021,2016
1397,234,2020,2000
2290,4438,2014,2003
3805,2797,2012,2009
927,1472,2008,2007
244,767,2019,2014
2206,4730,2008,2002
1990,3874,2021,2017
4518,3908,2021,2018
1080,734,2022,2017
3122,4646,2015,2009
3775,3460,2002,2000
3071,2012,2006,2005
2958,2592,2021,2014
2783,4542,2010,2009
4595,717,2003,2002
3391,1370,2021,2005
843,1773,2015,2012
446,336,2020,2015
1810,3038,2015,2006
4816,2872,2021,2003
2040,1471,2021,2018
302,1159,2008,2003
4367,2804,2018,2000
3414,4955,2013,2003
1034,298,2002,2001
2068,3913,2014,2011
526,3398,2017,2009
4690,4473,2018,2009
3602,3167,2009,2005
78,2609,2014,2003
1208,4882,2016,2002
4900,2408,2006,2004
1241,3793,2023,2008
1396,4520,2018,2001
4799,664,2012,2011
4672,3609,2015,2004
2981,2159,2011,2008
2605,2939,2020,2004
3113,3181,2008,2005
1810,3387,2015,2007
2747,2261,2022,2003
1771,2989,2016,2010
2276,494,2009,2004
1422,4854,2021,2001
2157,2033,2015,2003
1813,517,2016,2007
3861,2810,2020,2010
4241,3170,2016,2002
2528,69,2014,2003
4952,2678,2023,2020
2326,646,2011,2006
4703,1852,2017,2013
3753,702,2010,2007
2,613,2014,2011
2604,358,2020,2000
2720,4496,2021,2015
1790,3482,2020,2014
2064,4093,2023,2010
262,2584,2019,2004
2233,2958,2022,2021
4517,3449,2018,2000
729,3364,2022,2021
1347,1140,2013,2009
2160,2158,2016,2016
1322,755,2004,2002
4954,2935,2015,2009
2682,2583,2010,2006
2795,3117,2014,2007
841,3537,2022,2012
734,3798,2017,2005
1218,1271,2023,2000
4602,3947,2018,2015
927,3942,2008,2004
1272,4394,2022,2015
4107,13,2007,2003
375,3629,2007,2004
2882,2911,2021,2014
3076,990,2019,2004
4666,2016,2017,2014
648,1327,2012,2002
1016,3709,2022,2003
2910,3660,2014,2010
1914,3111,2019,2007
3357,1004,2011,2004
4808,4750,2007,2002
4444,2640,2019,2015
4460,1201,2020,2019
3880,201,2016,2004
2495,774,2014,2000
1210,1969,2011,2003
4686,4111,2022,2010
3619,4519,2016,2004
4692,422,2009,2006
1303,1898,2020,2011
1995,2069,2007,2005
3189,4522,2008,2006
1127,313,2014,2006
4380,3797,2007,2003
4424,660,2019,2000
4283,844,2020,2010
3693,1319,2016,2001
2052,1608,2011,2008
3105,1519,2004,2002
293,3615,2015,2005
1145,994,2022,2018
4244,2305,2019,2015
4509,531,2013,2009
4223,2279,2007,2003
2820,731,2019,2000
483,3880,2022,2016
2457,1290,2014,2007
1794,240,2019,2003
1355,3586,2007,2005
3305,4702,2023,2008
2457,767,2014,2014
4701,1967,2004,2004
3686,3816,2011,2009
1222,3710,2021,2005
2438,264,2021,2001
2851,1718,2021,2008
4746,1821,2012,2002
3889,3918,2017,2000
4703,4047,2017,2004
1170,3581,2018,2001
4939,4260,2021,2017
2098,3529,2016,2016
418,2612,2020,2016
845,2566,2021,2006
4628,2584,2005,2004
3931,169,2011,2010
2736,4945,2021,2010
781,4326,2021,2009
2675,2334,2016,2004
4898,3314,2021,2003
2364,3597,2013,2012
4405,3565,2008,2000
1990,1070,2021,2013
4382,774,2015,2000
2943,651,2020,2023
4624,4772,2013,2006
1232,3795,2021,2013
381,164,2015,2015
1675,3337,2007,2004
4924,69,2014,2003
1785,1087,2010,2006
4054,334,2019,2000
2067,2903,2014,2012
1485,3483,2012,2007
1931,2636,2022,2008
841,100,2022,2007
2541,2781,2018,2012
1344,4026,2016,2011
902,68,2014,2009
1925,752,2009,2004
3958,3996,2006,2003
4295,4046,2020,2001
1251,2796,2018,2007
3025,2067,2017,2014
1935,140,2018,2008
954,2897,2020,2017
4698,4852,2016,2000
195,2576,2019,2017
2590,4346,2021,2006
3154,2888,2011,2003
1360,1248,2021,2017
189,4365,2021,2004
997,2456,2019,2008
3259,4976,2022,2003
3882,2544,2016,2001
1580,4108,2016,2007
194,4810,2016,2001
4956,3896,2007,2000
1063,1925,2012,2009
210,1153,2004,2000
4076,1582,2007,2003
4399,3486,2005,2000
840,655,2014,2000
816,3638,2022,2018
2003,376,2022,2000
3225,4555,2023,2006
1748,443,2023,2022
855,637,2018,2003
2483,1811,2012,2007
4749,2849,2018,2005
1556,2961,2023,2019
2963,1998,2003,2000
2808,4832,2013,2013
3991,1627,2020,2016
45,873,2017,2008
1993,2508,2012,2000
3086,2570,2008,2006
2090,298,2009,2001
4251,3134,2016,2012
4982,2842,2011,2003
1197,3960,2019,2012
1996,3741,2020,2018
4161,843,2017,2015
530,253,2007,2000
3718,335,2017,2004
3589,4450,2016,2005
4364,3776,2017,2000
2512,4732,2013,2005
3682,1150,2019,2019
2226,753,2005,2004
1232,2120,2021,2005
1540,560,2022,2011
2097,3621,2007,2014
1551,3897,2019,2010
2732,4013,2008,2005
500,2179,2022,2010
4794,661,2021,2005
828,3128,2023,2005
4098,4046,2011,2001
2768,3924,2021,2020
408,2039,2016,2002
3796,691,2013,2010
3461,3016,2012,2004
309,4372,2015,2003
2358,2243,2018,2014
3913,282,2011,2000
2760,3586,2013,2005
1064,2729,2009,2007
4633,4657,2017,2014
2516,4110,2019,2014
454,579,2012,2011
2187,2700,2011,2014
1611,3563,2023,2004
4459,4670,2018,2015
2826,445,2016,2011
4090,4510,2023,2004
3271,3879,2019,2011
1302,3951,2021,2014
4700,3380,2005,2005
4508,834,2014,2014
293,762,2015,2009
4953,1064,2014,2009
1129,4708,2011,2005
3725,750,2014,2005
42,4508,2020,2014
2622,4426,2017,2002
3637,363,2022,2002
765,4510,2020,2004
1050,4723,2021,2010
2731,4868,2022,2016
1361,1616,2021,2014
53,2460,2014,2000
923,341,2019,2016
2256,1562,2014,2004
241,3135,2018,2002
1176,2560,2022,2006
2311,3980,2018,2001
4907,2970,2014,2002
2734,1629,2013,2002
976,2337,2014,2006
3280,458,2018,2006
4105,4181,2012,2005
1753,2354,2011,2010
793,2025,2022,2001
4423,2994,2019,2006
1931,3163,2022,2020
4765,3242,2022,2020
3911,103,2018,2018
4797,1923,2004,2002
1451,4739,2017,2004
4101,1981,2009,2001
2740,486,2011,2004
1956,2627,2009,2005
101,2390,2023,2011
1589,3682,2019,2019
3713,224,2023,2005
2296,4448,2021,2000
3833,3754,2006,2002
2788,2290,2021,2014
3529,327,2016,2018
863,1368,2005,2004
3057,4922,2015,2007
1683,4241,2018,2016
2213,876,2020,2014
261,521,2015,2012
2510,1895,2013,2001
3234,4299,2022,2009
33,2547,2014,2010
3085,481,2013,2000
2931,1720,2012,2007
670,3852,2021,2007
3679,4968,2018,2006
1118,1598,2014,2007
4334,3585,2019,2011
3383,774,2001,2000
1888,421,2006,2004
3110,3232,2009,2007
2414,3059,2022,2018
1633,3056,2023,2001
1165,134,2007,2002
681,2459,2016,2008
2024,883,2016,2007
319,4774,2018,2000
4980,3116,2021,2020
2712,4738,2022,2015
764,741,2016,2012
1435,3868,2010,2007
2634,2798,2016,2015
1121,2710,2023,2008
4597,4121,2018,2008
4565,2154,2021,2008
2973,2584,2023,2004
189,737,2021,2010
2280,400,2019,2014
4101,3065,2009,2007
3887,3418,2022,2019
1627,4140,2016,2004
2677,2764,2019,2010
2761,745,2006,2002
4755,4712,2011,2010
3491,3664,2006,2002
2099,2460,2023,2000
1819,2276,2019,2009
2403,975,2019,2003
1253,3567,2017,2014
3098,2457,2014,2014
838,1584,2010,2004
2464,2546,2022,2001
4222,2745,2022,2020
3473,1656,2017,2014
558,3962,2022,2004
580,107,2008,2002
2493,2569,2013,2004
3994,53,2021,2014
1787,3494,2016,2009
3810,2312,2015,2003
1375,1368,2008,2004
78,3969,2014,2005
215,1256,2020,2016
2727,2483,2014,2012
2403,318,2019,2011
2238,2531,2020,2011
2321,2288,2017,2012
4418,4344,2008,2007
4841,4482,2010,2004
2139,69,2007,2003
1864,1826,2023,2019
2700,4508,2014,2014
1599,1625,2019,2017
2335,146,2014,2006
1060,3552,2018,2015
1559,515,2009,2000
2348,402,2002,2001
4188,1530,2010,2003
2187,3788,2011,2003
1909,4911,2017,2013
3106,3089,2018,2001
229,1733,2005,2004
2127,4304,2022,2012
3234,1696,2022,2006
3433,3487,2016,2011
1766,3639,2022,2002
1347,2105,2013,2005
3389,3176,2005,2023
1868,4259,2013,2000
4641,1904,2018,2008
911,1277,2018,2000
1107,111,2019,2019
1083,4677,2020,2018
3324,3449,2015,2000
2765,1390,2021,2011
175,2388,2012,2002
1435,4049,2010,2006
1725,3766,2015,2014
1145,2473,2022,2021
651,3176,2023,2023
4481,762,2018,2009
4633,3572,2017,2002
3118,1388,2022,2007
3949,3983,2008,2007
45,2196,2017,2011
4028,1389,2019,2001
2356,3417,2023,2010
4567,3952,2022,2015
3537,1260,2012,2003
1246,4701,2004,2004
3173,3338,2019,2002
2778,3834,2022,2020
1467,3774,2014,2006
4175,1954,2018,2008
2537,4634,2010,2002
457,4452,2015,2003
2376,1320,2006,2000
4647,4969,2017,2008
2412,4110,2015,2014
237,1836,2015,2005
2402,3082,2022,2014
18,4659,2020,2013
3270,3820,2013,2001
1596,2576,2019,2017
3240,2408,2020,2004
2430,2515,2019,2013
103,1124,2018,2014
1478,1834,2015,2003
2819,1276,2008,2007
4915,1765,2015,2010
1956,2527,2009,2003
1228,3319,2019,2013
1557,4087,2011,2008
366,942,2023,2008
4326,2963,2009,2003
4258,745,2003,2002
1579,922,2014,2012
2356,4072,2023,2007
1558,1868,2014,2013
1741,4089,2011,2004
3282,3782,2018,2012
1451,4465,2017,2007
4953,3044,2014,2013
1363,3460,2013,2000
3429,4500,2023,2011
406,4382,2021,2015
2252,1685,2015,2007
3376,416,2011,2000
3758,4294,2020,2004
2330,4580,2020,2001
2656,2201,2023,2013
762,3300,2009,2003
4064,4075,2014,2003
11,3940,2023,2018
1552,3999,2016,2002
2466,2498,2017,2001
4688,1203,2013,2005
4485,1479,2013,2005
2872,3800,2003,2002
2578,3470,2019,2016
2428,1577,2021,2014
1990,941,2021,2009
4006,4506,2011,2005
370,3125,2022,2017
1828,1143,2014,2005
2745,1396,2020,2018
3095,3028,2008,2008
4516,1761,2008,2005
101,4299,2023,2009
4644,4075,2010,2003
2241,1107,2019,2019
2492,901,2019,2002
1730,179,2008,2005
994,4789,2018,2016
4925,1934,2019,2012
1212,4546,2021,2004
2225,2611,2022,2002
4807,1960,2022,2014
2743,4007,2016,2014
4474,4156,2019,2000
3434,128,2023,2002
1348,3104,2022,2018
1602,2173,2018,2017
3084,2171,2019,2005
2770,664,2017,2011
4435,1081,2004,2001
140,3051,2008,2003
617,3630,2013,2008
3821,1003,2012,2005
650,3169,2017,2004
112,3876,2008,2001
2217,1168,2015,2008
1118,2679,2014,2007
2861,1725,2016,2015
26,545,2011,2009
3901,1008,2011,2010
4212,4315,2009,2002
2622,1623,2017,2009
2920,4576,2019,2018
391,623,2019,2001
1838,1685,2021,2007
3694,2034,2023,2012
1747,3892,2021,2005
872,535,2012,2006
1560,2180,2006,2000
2973,3380,2023,2005
819,2335,2016,2014
1133,3720,2007,2007
442,1235,2020,2016
554,3955,2017,2002
1329,1481,2022,2017
1991,73,2011,2001
3450,2575,2007,2022
596,3730,2015,2002
4218,4361,2023,2004
3095,2829,2008,2001
4110,2205,2014,2013
717,1024,2002,2000
2040,1021,2021,2007
491,263,2018,2016
2985,3508,2023,2005
4659,116,2013,2011
1192,1207,2014,2001
4441,2378,2016,2012
475,38,2011,2002
101,956,2023,2005
598,371,2012,2001
4413,4030,2014,2010
1579,1644,2014,2008
964,3854,2022,2019
2162,4140,2008,2004
2799,3218,2007,2000
1986,415,2004,2004
4631,4929,2017,2008
3911,2912,2018,2018
2389,2138,2021,2011
2411,446,2022,2020
3704,179,2011,2005
3391,4929,2021,2008
530,2804,2007,2000
3550,3654,2007,2000
2610,527,2016,2002
718,401,2005,2001
879,25,2015,2000
2743,4912,2016,2007
1209,4051,2010,2000
2245,1056,2020,2002
3938,804,2019,2005
243,815,2018,2014
870,4586,2016,2014
4653,375,2020,2007
4537,1885,2023,2012
2135,652,2014,2007
2707,3820,2003,2001
3608,2791,2009,2006
4815,1490,2021,2016
4803,306,2015,2000
17,124,2002,2002
3989,661,2011,2005
3422,3773,2020,2006
1126,3068,2004,2002
1966,4200,2023,2000
4423,2566,2019,2006
2545,2681,2009,2003
2291,3137,2012,2010
4123,818,2003,2003
1467,3134,2014,2012
2036,2169,2014,2005
532,1261,2001,2000
2627,2840,2005,2003
4425,2316,2020,2018
4573,1483,2021,2014
133,2925,2013,2010
1469,2476,2015,2009
3433,4811,2016,2004
3935,1806,2014,2011
3621,422,2014,2006
2519,1891,2007,2007
3004,2866,2006,2002
881,4974,2003,2002
1834,2771,2003,2001
4770,1577,2016,2014
4302,3948,2017,2006
4613,3566,2003,2000
4119,453,2021,2007
4517,3922,2018,2014
1382,407,2022,2021
1734,4285,2021,2011
1954,474,2008,2004
4376,1359,2021,2008
1973,1993,2017,2012
1536,4247,2012,2002
1591,938,2023,2016
3682,2347,2019,2019
1211,2140,2004,2013
4680,1287,2023,2018
2938,4168,2018,2002
4038,4166,2016,2015
888,2509,2014,2003
4654,705,2022,2008
4955,211,2003,2000
2107,1867,2022,2011
4423,4045,2019,2008
2686,2609,2006,2003
2646,3543,2010,2001
4824,1436,2014,2001
4163,3495,2011,2001
1873,3642,2019,2012
2615,4048,2019,2005
4471,1125,2015,2007
3556,22,2023,2005
2278,2601,2023,2020
1871,4832,2013,2013
3879,937,2011,2007
2762,1526,2022,2006
877,1161,2023,2003
4301,3199,2014,2000
1634,3289,2014,2006
2270,2328,2007,2000
1531,1903,2002,2002
3577,4292,2016,2006
2254,1577,2019,2014
4981,1598,2009,2007
1873,2153,2019,2005
4288,4661,2012,2010
333,1092,2014,2006
923,3134,2019,2012
511,3024,2010,2000
1083,3287,2020,2019
4016,1423,2021,2004
2383,718,2020,2005
3281,4465,2013,2007
730,582,2023,2013
2071,3987,2019,2002
4731,2557,2013,2008
4612,4917,2012,2007
3385,949,2008,2005
2838,1871,2013,2013
2740,3399,2011,2022
3638,3625,2018,2015
1593,3427,2012,2008
740,1291,2016,2001
2256,3301,2014,2007
2338,265,2010,2000
2912,597,2018,2018
1360,4922,2021,2007
1729,4278,2009,2003
888,3248,2014,2011
1973,2710,2017,2008
4483,4734,2007,2000
1150,1015,2019,2004
1996,3935,2020,2014
1194,2802,2020,2004
4794,3159,2021,2000
4686,1555,2022,2015
4652,2795,2016,2014
2525,651,2023,2023
2698,728,2016,2004
2274,1865,2023,2008
2964,149,2020,2003
802,1200,2005,2002
4651,1582,2006,2003
276,4274,2015,2001
2076,2984,2004,2003
1173,804,2008,2005
3862,160,2023,2021
3239,1275,2014,2006
674,786,2003,2000
1145,3827,2022,2007
531,3038,2009,2006
3017,4452,2023,2003
3540,3120,2020,2014
2452,848,2022,2003
1350,384,2017,2002
3722,4450,2013,2005
729,904,2022,2013
928,576,2004,2011
3998,2681,2010,2003
3295,1024,2019,2000
2507,3306,2021,2019
2534,1878,2019,2000
4662,1059,2015,2004
3072,2244,2020,2003
2827,3521,2013,2000
4444,2869,2019,2015
2851,3047,2021,2000
2193,384,2016,2002
820,1356,2004,2001
4272,3092,2016,2007
3706,2612,2019,2016
2305,1321,2015,2014
317,4403,2015,2003
3556,2179,2023,2010
1809,1795,2011,2005
2729,1119,2007,2003
1145,4481,2022,2018
1554,4766,2011,2004
3352,1416,2022,2021
1106,2472,2022,2014
1161,3794,2003,2001
426,1956,2019,2009
1071,1509,2018,2017
3031,837,2022,2015
645,3760,2018,2011
2214,2277,2011,2009
4564,332,2005,2000
2364,1699,2013,2012
3467,910,2012,2002
4835,2096,2021,2001
498,1701,2023,2022
2405,3716,2021,2010
1150,2347,2019,2019
2700,3325,2014,2014
2825,3080,2011,2007
3923,1987,2022,2009
2734,2864,2013,2003
2808,2673,2013,2002
3003,2454,2015,2012
4263,4430,2019,2015
429,4900,2022,2006
1727,4732,2018,2005
4759,4434,2020,2000
2436,3203,2019,2001
3622,4968,2019,2006
2470,995,2021,2019
867,4994,2011,2009
337,3811,2018,2001
1642,1577,2023,2014
374,393,2016,2007
2525,123,2023,2023
3564,3716,2023,2010
1030,3996,2014,2003
1913,611,2017,2008
255,4766,2017,2004
928,3696,2004,2008
1454,1903,2002,2002
4190,3065,2015,2007
2353,2143,2016,2000
3828,4519,2022,2004
1523,3127,2022,2019
3925,1254,2020,2001
1246,1967,2004,2004
890,4885,2021,2010
3682,1848,2019,2007
4290,3873,2014,2001
1231,2730,2019,2017
506,3690,2017,2010
45,2554,2017,2008
3240,239,2020,2019
3357,2638,2011,2000
1853,4967,2014,2011
1175,850,2010,2004
2009,3097,2022,2002
2541,3307,2018,2013
2793,3555,2014,2000
4134,2764,2017,2010
4602,1837,2018,2015
3911,1396,2018,2018
570,3896,2015,2000
3190,767,2014,2014
1295,4373,2023,2006
3641,2241,2019,2019
2130,4401,2009,2000
2598,3328,2004,2002
1325,821,2009,2003
4304,3659,2012,2001
4002,544,2021,2003
2347,3682,2019,2019
4071,4328,2023,2002
635,4412,2006,2000
722,524,2014,2001
4825,4719,2018,2012
890,4446,2021,2007
1491,4934,2022,2019
1132,4747,2018,2014
2838,4832,2013,2013
4652,1143,2016,2005
3028,1502,2008,2008
4355,3141,2011,2000
1579,4965,2014,2004
799,2365,2010,2003
708,4544,2016,2001
3568,3325,2019,2014
3122,28,2015,2011
4737,1322,2020,2004
195,1691,2019,2012
1350,2070,2017,2011
164,2610,2015,2016
4889,3887,2023,2022
247,1203,2008,2005
1839,457,2021,2015
2632,807,2022,2022
3489,949,2014,2005
4416,3664,2016,2002
2734,1610,2013,2002
1337,3192,2020,2001
3208,3967,2010,2008
2113,3876,2022,2001
4581,3796,2020,2013
1207,2460,2001,2000
1960,1297,2014,2010
1683,76,2018,2013
3925,1660,2020,2015
3082,1825,2014,2002
59,4771,2013,2009
3884,1654,2021,2001
4803,1901,2015,2010
4481,2700,2018,2014
2693,3437,2007,2006
2350,2798,2021,2015
3939,589,2018,2002
2720,652,2021,2007
1367,598,2022,2012
583,2550,2019,2014
4809,169,2020,2010
1713,4607,2006,2003
4603,3579,2015,2004
3057,2172,2015,2001
365,3786,2013,2008
539,2700,2012,2014
1805,2289,2023,2009
3837,4997,2016,2014
2356,112,2023,2008
3991,2599,2020,2000
2525,2576,2023,2017
686,1247,2021,2018
2752,4069,2014,2000
3190,1570,2014,2014
2766,4994,2021,2009
3716,4141,2010,2005
2342,1595,2012,2006
2791,1518,2006,2001
2395,1062,2022,2003
4898,2626,2021,2019
4807,2645,2022,2020
3262,245,2013,2006
3216,1461,2014,2011
1948,1326,2005,2001
599,2381,2020,2004
3507,3918,2019,2000
510,1930,2018,2011
944,1301,2005,2004
2064,3373,2023,2006
763,764,2018,2016
3843,2359,2020,2003
1242,530,2018,2007
583,1912,2019,2007
4435,3187,2004,2011
827,2256,2019,2014
4702,1449,2008,2002
1570,2457,2014,2014
4404,1250,2016,2013
1587,4634,2005,2002
4633,4057,2017,2015
2086,4964,2016,2002
4535,4785,2023,2021
2736,3801,2021,2007
2115,1474,2017,2016
3842,1277,2018,2000
3293,1850,2018,2017
2559,3187,2018,2011
3030,4533,2021,2018
2791,981,2006,2005
4204,3403,2019,2007
4306,4358,2008,2003
2679,2319,2007,2000
3626,2435,2021,2020
2177,3980,2018,2001
3242,1072,2020,2005
3407,4448,2012,2000
1525,115,2011,2007
2614,4174,2020,2017
3028,3095,2008,2008
1516,4661,2011,2010
531,2370,2009,2002
485,830,2021,2001
1401,1834,2010,2003
4641,2713,2018,2017
3116,3798,2020,2005
3648,2938,2020,2018
3703,2240,2015,2003
900,1562,2006,2004
4880,3967,2016,2008
3846,2104,2016,2011
3669,1622,2018,2016
4441,499,2016,2015
2928,3585,2012,2011
1812,1195,2013,2008
2306,3585,2016,2011
4680,643,2023,2006
1337,3475,2020,2001
4816,4773,2021,2015
1804,1160,2016,2015
17,1217,2002,2020
4000,1507,2012,2006
1958,743,2002,2001
3083,4925,2021,2019
2421,447,2019,2000
3626,1595,2021,2006
834,3325,2014,2014
1259,2642,2018,2009
928,779,2004,2006
2681,2787,2003,2002
2450,3475,2003,2001
2662,4995,2022,2011
1180,4092,2020,2017
1466,2636,2016,2008
2959,3179,2013,2005
567,2243,2016,2014
4490,3344,2015,2003
840,100,2014,2007
2713,897,2017,2013
1830,2785,2006,2000
4512,2248,2023,2018
4914,3629,2018,2004
4375,4524,2023,2000
1784,1266,2021,2019
3611,3004,2009,2006
3017,3802,2023,2002
4961,389,2006,2003
3729,1161,2012,2003
1986,1211,2004,2004
2571,466,2019,2004
3454,1366,2007,2001
203,142,2023,2014
4123,3051,2003,2003
3848,1147,2022,2013
3993,711,2021,2020
4473,4697,2009,2006
4900,660,2006,2000
4920,1211,2004,2004
851,312,2023,2007
4366,2767,2015,2010
1041,3971,2023,2021
40,4323,2018,2001
3034,314,2023,2002
1661,1675,2017,2007
